,雇主id,雇主名字,provice_name,city_name,订单内容,成交金额,经度,纬度
1151,21961882,t_6972_uLc6fe,广东,深圳,【金墨名片设计】卡片设计高端创意名片设计企业个人名片公司设计,200,114.5435,22.5439
1152,21836668,m_5395_w6p4as,广东,深圳,系统界面uiWEB软件后台软件界面设计pc软件界面UI设计,8652,114.5435,22.5439
1153,21862553,m_6019_1qiz2i,广东,深圳,logo设计公司企业品牌商标设计卡通形象图文文字标志设计VI,90,114.5435,22.5439
1154,21893613,沉鱼biu,广东,深圳,深圳易拉宝设计广告/活动/宣传/海报/易拉宝/海报设计,498,114.5435,22.5439
1155,21519707,t_2224nE5202,广东,深圳,我需要彩平图,300,114.5435,22.5439
1156,21916013,m_2273_ehw4bl,广东,深圳,我需要logo,500,114.5435,22.5439
1157,21914924,m_9690_xxi4rp,广东,深圳,网站域名备案企业个人独立域名已备案快速备案阿里云ICP备案,720,114.5435,22.5439
1158,22028077,t_0767_LWym66,广东,深圳,移动开发APP定制开发生鲜电商综合商城餐饮行业解决方案app,100,114.5435,22.5439
1159,22003230,t_2408_aqqstq,广东,深圳,移动开发APP定制开发生鲜电商综合商城餐饮行业解决方案app,1000,114.5435,22.5439
1160,21702852,t_5792_ALhip6,广东,深圳,我需要logo,288,114.5435,22.5439
1161,22003098,t_4265_wU6sih,广东,深圳,移动开发APP定制开发生鲜电商综合商城餐饮行业解决方案app,100,114.5435,22.5439
1162,21879485,m_0146_s03h00,广东,深圳,北极星学院LOGO设计,500,114.5435,22.5439
1163,21766520,m_0608_agz4xp,广东,深圳,烟草行业企业官网,5700,114.5435,22.5439
1164,22021559,t_7767_Sz36vi,广东,深圳,移动开发微信开发小程序定制开发百度小程序|H5公众号定制开发,100,114.5435,22.5439
1165,21946405,m_9855_2menn8,广东,深圳,麦拓逊科技有限公司需要logo 化妆镜,880,114.5435,22.5439
1166,21908446,t_2540_Axq9ym,广东,深圳,【威威实力设计】品牌logo设计详情页设计设计标志设计,488,114.5435,22.5439
1167,22028274,t_4938_megeik,广东,深圳,移动开发APP定制开发生鲜电商综合商城餐饮行业解决方案app,1000,114.5435,22.5439
1168,21877952,m_1919_g6xuhm,广东,深圳,百度百科搜狗互动企业品牌人物APP360词条创建编辑修改文案,1200,114.5435,22.5439
1169,21889229,m_0337_tbzm2s,广东,深圳,深圳市斯拉图科技有限公司需要产品外观设计,200,114.5435,22.5439
1170,21814055,m_8284_0xo8md,广东,深圳,logo设计图标设计字体设计标志设计动态logo设计,800,114.5435,22.5439
1171,21929881,m_8419_4o8iyf,广东,深圳,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,528,114.5435,22.5439
1172,8224701,宏美照明,广东,深圳,拓威LOGO设计,300,114.5435,22.5439
1173,4713824,yaoweis,广东,深圳,【仿站专场】网站建设|仿站|仿制|企业网站仿站-科威网络,2000,114.5435,22.5439
1174,18845576,t_7122mfo3i7,广东,深圳,【电脑+手机网站建设】企业网站 网站制作 网站开发 做网站,1800,114.5435,22.5439
1175,10775362,m_0302xc3pq7,广东,深圳,包装设计食品日用品酒水饮品办公用品包装盒茶包装袋设计,800,114.5435,22.5439
1176,10023044,锦天文化,广东,深圳,id/word排版编辑校对 美化整理教材手册书籍文章文档文件,66,114.5435,22.5439
1177,10775362,m_0302xc3pq7,广东,深圳,我需要产品取名,100,114.5435,22.5439
1178,20429825,t_1923png2fb,广东,深圳,定制网站建设企业官网站定制作开发仿站模板建站手机电商城小程序,1700,114.5435,22.5439
1179,11640290,m_7180o91ucp,广东,深圳,我需要自定义类目,760,114.5435,22.5439
1180,10672551,佳速互联2014,广东,深圳,我需要专题设计,600,114.5435,22.5439
1181,19991610,t_7605ub2841,广东,深圳,企业画册设计/宣传册/产品/政府地产旅游/活动/招商手册,1400,114.5435,22.5439
1182,10672551,青春无悔2018,广东,深圳,网站首页及通知页设计,900,114.5435,22.5439
1183,14172593,open_3hmj2qvq,广东,深圳,公司LOGO设计餐饮logo设计商标设计动态logo卡通形象,298,114.5435,22.5439
1184,8264730,深略2013_@Zbj,广东,深圳,我需要公装效果图,6000,114.5435,22.5439
1185,18632253,BCBABC,广东,深圳,微信开发|微信小程序开发|微信公众号定制开发|微信商城微商城,3000,114.5435,22.5439
1186,14078380,levin2015,广东,深圳,保证满意！保证注册！品牌起名 公司起名 产品起名,700,114.5435,22.5439
1187,19720568,t_2128oh30dg,广东,深圳,全网整合营销企业贴吧活动策划品牌口碑整合方案定制,75,114.5435,22.5439
1188,3455013,liyi888asia,广东,深圳,我LOGO设计,500,114.5435,22.5439
1189,12531797,老叁老二老大,广东,深圳,企业网站建设 网站定制开发 网站建设 网站开发 网站制作,3000,114.5435,22.5439
1190,19090648,小尹Xy,广东,深圳,网站建设wap网站制作网站定制开发网站设计电商手机企业官网,4800,114.5435,22.5439
1191,9715888,下页醉美,广东,深圳,【诠岸取名+logo套餐】公司品牌企业取名起名+logo设计,2188,114.5435,22.5439
1192,11115960,m_8536sd32h6,广东,深圳,深圳市橙米文化传播有限公司需要logo,499,114.5435,22.5439
1193,21941904,t_9128qh07a4,广东,深圳,引力资深画册/宣传画册/企业画册/产品画册/书刊/ppt设计,130,114.5435,22.5439
1194,12885584,Jasonlam00,广东,深圳,excel-VBA开发 表格数据处理 工具制作模板 编写公式,400,114.5435,22.5439
1195,10495205,culedon,广东,深圳,店铺装修 店铺设计 门头设计 效果图 餐饮娱乐设计 连锁HZ,2000,114.5435,22.5439
1196,10839280,屏海临风,广东,深圳,公司取英文名，并设计英文LOGO,400,114.5435,22.5439
1197,13511816,DarrenHu,广东,深圳,我需要logo,300,114.5435,22.5439
1198,8936937,高端定制旅行-老张,广东,深圳,深圳市乐邦户外活动策划有限公司的LOGO设计,300,114.5435,22.5439
1199,9863305,Bryan_CC,广东,深圳,淘宝 详情页设计 淘宝 美工包月 淘宝装修 天猫 整店装修,2000,114.5435,22.5439
1200,9863305,Bryan_CC,广东,深圳,【云族格格】网店铺整店装修 淘宝页面套版商品描述详情页设计,200,114.5435,22.5439
1201,9863305,Bryan_CC,广东,深圳,我需要工作证设计,600,114.5435,22.5439
1202,13561804,seancaoqd,广东,深圳,我需要软件界面设计,480,114.5435,22.5439
1203,14212824,牛牛爱你2016,广东,深圳,你车无忧LOGO设计,200,114.5435,22.5439
1204,21934151,m_3795_f7i9mv,广东,深圳,【名片设计】企业名片|商务名片|私人订制，包设计包印刷包邮,198,114.5435,22.5439
1205,21970987,m_8436_u7vv9r,广东,深圳,LOGO设计,2000,114.5435,22.5439
1206,21981168,t_7496mlnqxt,广东,深圳,【3套方案】logo字体设计LOGO公司包装vi标志企业图文,360,114.5435,22.5439
1207,21814995,m_6679_cs4z82,广东,深圳,手册翻译/企业简介翻译/产品说明书翻译/产品手册翻译,5480,114.5435,22.5439
1208,21888734,m_6036_wuwdtw,广东,深圳,我需要logo,500,114.5435,22.5439
1209,21881962,m_0341_ehwxrx,广东,深圳,【新用户福利】我需要商城小程序服务,0.01,114.5435,22.5439
1210,21731109,m_9242_gygyws,广东,深圳,需要图片后期,50,114.5435,22.5439
1211,21927218,m_2665_91dv1w,广东,深圳,我需要电商大数据应用,80,114.5435,22.5439
1212,21803588,m_8926_wxjqqw,广东,深圳,淘宝天猫阿里巴巴美工电商设计详情页首页设计制作高效快速有质量,297,114.5435,22.5439
1213,21953993,m_3714_iax0ag,广东,深圳,【新用户福利】我需要企业产品销量倍增秘籍服务,0.1,114.5435,22.5439
1214,21891133,m_7009_75ian1,广东,深圳,logo设计图标icon设计字体设计标志设计动态logo设计,799,114.5435,22.5439
1215,21859781,t_9788_Ru0hrs,广东,深圳,深圳市煜仟数码科技有限公司需要卡通形象设计,3000,114.5435,22.5439
1216,21249541,t_0380oTuvwg,广东,深圳,企业创意咨询服务,100,114.5435,22.5439
1217,21981540,m_0967_x3onrr,广东,深圳,P图片处理制作PS代做图淘宝美工抠图改字照片合成去水印作图设,60,114.5435,22.5439
1218,18024221,BBC2017,广东,深圳,【专业配音】彩铃广告飞蝶说PPT解说课件专题英文动画出单快,400,114.5435,22.5439
1219,21941967,t_5944_Ijo44r,广东,深圳,LOGO设计/商标设计/卡通logo/字体设计/企业logo,500,114.5435,22.5439
1220,2691819,xiaobaiping,广东,深圳,我需要卡通形象设计,2500,114.5435,22.5439
1221,2858547,A亦帆,广东,深圳,蓝芙蓉  blue lotus   LOGO设计,400,114.5435,22.5439
1222,21984472,t_1564_YXr1zo,广东,深圳,CAD抠图,100,114.5435,22.5439
1223,21919373,t_7631_Fj0ebs,广东,深圳,深圳市慧竺服饰有限公司需要logo,500,114.5435,22.5439
1224,21924593,m_1727_3dtujw,广东,深圳,LOGO图片类数据采集,40,114.5435,22.5439
1225,21924169,m_1650_ojm39k,广东,深圳,LOGO设计/企业LOGO设计/商标设计/标志设计画册设计,1000,114.5435,22.5439
1226,22005795,m_1569_6nnhz2,广东,深圳,包装设计,600,114.5435,22.5439
1227,21676996,m_1906_4yg742,广东,深圳,网站建设，企业官网定制开发，网站搭建，网站设计，网站制作,3000,114.5435,22.5439
1228,21874227,m_2033_h1bv6n,广东,深圳,【新用户福利】我需要商城小程序服务,0.01,114.5435,22.5439
1229,21796101,m_8267_ief62n,广东,深圳,品牌商标起名公司起名产品起名取名字起名字策划品牌命名取名起名,594,114.5435,22.5439
1230,21887072,m_0920_tj6096,广东,深圳,【宣传册设计】画册设计折页单张企业宣传画册,2688.02,114.5435,22.5439
1231,21875358,m_4458_uns7fr,广东,深圳,我需要宣传册设计,1500,114.5435,22.5439
1232,21566652,t_1719gMg7vf,广东,深圳,移动开发微信开发小程序定制开发百度小程序|H5公众号定制开发,100,114.5435,22.5439
1233,21708870,邱紫云,广东,深圳,【赠送VI】公司LOGO企业logo标志设计vi设计商标设计,500,114.5435,22.5439
1234,21882413,t_5823_Jcgbva,广东,深圳,深圳思派乐电子有限公司需要logo,488,114.5435,22.5439
1235,21566652,t_1719gMg7vf,广东,深圳,移动开发微信开发小程序定制开发百度小程序|H5公众号定制开发,1000,114.5435,22.5439
1236,21726237,t_6510_azrcet,广东,深圳,外销品牌“MAGCH”的LOGO设计,300,114.5435,22.5439
1237,21726237,t_6510_azrcet,广东,深圳,品牌LOGO设计,600,114.5435,22.5439
1238,21715201,m_4169_n07lgc,广东,深圳,企业/公司/店铺LOGO设计诊断，为您的提供合适您的诊断服务,3,114.5435,22.5439
1239,21723057,m_4656_hnc8g5,广东,深圳,我需要海报设计,2250,114.5435,22.5439
1240,13324220,小绿花,广东,深圳,我需要包装盒设计,1680,114.5435,22.5439
1241,21776503,m_3072_hyo3us,广东,深圳,名肴记【铁板石锅】LOGO设计,780,114.5435,22.5439
1242,15699711,m_54170uekhh,广东,深圳,品牌故事公司简介文化企业理念愿景文案撰写品牌文案策划案写文章,120,114.5435,22.5439
1243,18363704,AP D,广东,深圳,我需要网站前端开发,800,114.5435,22.5439
1244,13100950,chengbobo,广东,深圳,我需要LOGO,400,114.5435,22.5439
1245,3511799,pandabai,广东,深圳,主图设计店铺装修淘宝天猫京东猪八戒宝贝商品主图设计小红书装修,400,114.5435,22.5439
1246,1265993,softwareit,广东,深圳,中青教育需要其它建筑,5000,114.5435,22.5439
1247,17100260,CHERISCON,广东,深圳,logo设计,800,114.5435,22.5439
1248,14145254,鲍小飞,辽宁,沈阳,我需要公众平台开发,2940,123.1238,42.1216
1249,20027507,t_4154xjf5nk,辽宁,沈阳,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,123.1238,42.1216
1250,20027507,t_4154xjf5nk,辽宁,沈阳,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,123.1238,42.1216
1251,21877998,m_8689_p5z9mr,辽宁,沈阳,沈阳常春藤文化传播有限公司宣传品设计,2500,123.1238,42.1216
1252,21385676,t_0329YUghex,辽宁,沈阳,我需要品牌整合营销全案,100,123.1238,42.1216
1253,21385676,t_0329YUghex,辽宁,沈阳,微信服务号代运营|微信公众号代运营|电商微信软文文案策划,99,123.1238,42.1216
1254,21962857,m_9831_7pqotf,辽宁,沈阳,【新用户福利】我需要0成本代理游戏服务,0.1,123.1238,42.1216
1255,21830787,t_3855_Lh61uq,辽宁,沈阳,包装袋包装盒包装瓶贴茶包装农产品化妆品食品酒水化妆品包装设计,1000,123.1238,42.1216
1256,13864171,华之翼机械,辽宁,沈阳,优化百度排名优化服务搜索引擎优化网站关键词优化,1000,123.1238,42.1216
1257,22034194,m_1265_usrzql,辽宁,沈阳,【总监操刀包装设计】米老头 统一 康师傅御用 包装盒食品饮料,1998,123.1238,42.1216
1258,21698481,t_2024_dwm9yu,辽宁,沈阳,我需要整店装修,5500,123.1238,42.1216
1259,10349925,m_2659mqqoot,湖北,十堰,uni-app混合开发/vue数据对接/前端开发/微信小程序,690,110.5115,32.3877
1260,9589686,weihx,湖北,十堰,网站UI设计网页UI设计PC端UI设计网站整套原型交互,500,110.5115,32.3877
1261,21633040,t_6455FP4uw0,河北,石家庄,软件界面设计,6000,114.4995,38.1006
1262,20421238,t_4970nx3pgz,河北,石家庄,全域地图手机智慧地图/手绘地图定制/h5手绘地图/手绘地图,1500,114.4995,38.1006
1263,9083299,蓝天加固,河北,石家庄,后院1981城市民宿LOGO设计,300,114.4995,38.1006
1264,9466061,爱达空间设计,河北,石家庄,宜家欧式风家装设计新房装修设计3d效果图.简欧大户型室内设计,10,114.4995,38.1006
1265,21950617,m_0010_7wohoy,河北,石家庄,名片设计卡片设计会员卡设计购物卡设计工作证设计,147,114.4995,38.1006
1266,21959601,m_4558_km6wq9,河北,石家庄,logo设计大优惠只要50元满意为止,396,114.4995,38.1006
1267,21625614,m_6988_dlkw54,河北,石家庄,我需要创意文案,800,114.4995,38.1006
1268,15962624,t_5325yybrdq,河北,石家庄,【金墨名片设计】卡片设计高端创意名片设计企业个人名片公司设计,200,114.4995,38.1006
1269,21954569,m_7978_bjo84x,河北,石家庄,【威威名片设计】企业名片公司名片卡片设计创意名片,200,114.4995,38.1006
1270,21861575,m_4035_0xynks,河北,石家庄,河北阿拉丁LOGO设计,1500,114.4995,38.1006
1271,21998391,m_5996_l52m9q,河北,石家庄,logo设计商标设计餐饮设计企业公司品牌LOGO设计,580,114.4995,38.1006
1272,21644201,m_2323_6rnrkl,河北,石家庄,【新用户福利】我需要2019全年H5互动营销服务,0.1,114.4995,38.1006
1273,11141358,m_74454jbki2,河北,石家庄,我需要LOGO,1000,114.4995,38.1006
1274,21821824,m_7999_tl0t9x,河北,石家庄,软文发布/媒体发表/品牌软文/文案撰写/网络推广/论坛代发,100,114.4995,38.1006
1275,9982619,joyce0608,江苏,苏州,企业公司品牌logo设计图文字体标志商标LOGO图标平面设计,1500,120.6519,31.3989
1276,21876289,m_3299_8fmzuv,江苏,苏州,【海报设计】折页设计/宣传单设计/易拉宝设计展板设计展架设计,500,120.6519,31.3989
1277,21833243,m_3614_wz1npp,江苏,苏州,老虎钳产品包装设计,1200,120.6519,31.3989
1278,21878641,t_5013_zPng9u,江苏,苏州,口碑营销企业品牌形象塑造口碑文案宣传软文发布公关营销活动推广,70,120.6519,31.3989
1279,21180767,t_7650DJtm0s,江苏,苏州,淘宝直播 天猫京东直播代运营 商家达人全球购直播代开微淘,20,120.6519,31.3989
1280,21965778,m_0821_syi5lx,江苏,苏州,我需要LOGO设计,400,120.6519,31.3989
1281,21767130,m_0572_92nx0a,江苏,苏州,企业公司品牌logo设计图文字体标志商标LOGO图标平面设计,2400,120.6519,31.3989
1282,21973039,t_8082_iL3621,江苏,苏州,苏州吴梦影视文化有限公司需要封面设计,300,120.6519,31.3989
1283,21973039,吴梦唱片,江苏,苏州,吴梦唱片新民歌《七彩姑娘》需要封面设计,300,120.6519,31.3989
1284,13889232,书虫无名,江苏,苏州,常熟白马酒店管理有限公司LOGO设计,1100,120.6519,31.3989
1285,922384,gtsm,江苏,苏州,微博微信微信新浪微博微信公众订阅号服务号新浪微博粉丝通推广,10,120.6519,31.3989
1286,922384,gtsm,江苏,苏州,微博微信业务新浪微博微信公众号订阅号微博粉丝通推广,30,120.6519,31.3989
1287,5115485,佳成世纪,江苏,苏州,品牌起名,1800,120.6519,31.3989
1288,20282606,铃云劲竹,江苏,苏州,logo设计一款,350,120.6519,31.3989
1289,19986957,t_7425oshx06,江苏,苏州,【总监主笔】儿童插画绘本 产品包装插画 杂志插图手绘 漫画,2450,120.6519,31.3989
1290,21877621,m_0190_auwtje,江苏,苏州,【新春钜惠】企业公司LOGO品牌商标卡通logo包装vi设计,871.2,120.6519,31.3989
